0 0 -3.09017
0 1 -3.09017
0 2 -3.09017
0 3 -3.09017
0 4 -3.09017
0 5 -3.09017
0 6 -3.09017
0 7 -3.09017
0 8 -3.09017
0 9 -3.09017
0 10 -3.09017
0 11 -3.09017
0 12 -3.09017
0 13 -3.09017
0 14 -3.09017
0 15 -3.09017
0 16 -3.09017
0 17 -3.09017
0 18 -3.09017
0 19 -3.09017
0 20 -3.09017
0 21 -3.09017
0 22 -3.09017
0 23 -3.09017
0 24 -3.09017
0 25 -3.09017
0 26 -3.09017
0 27 -3.09017
0 28 -3.09017
0 29 -3.09017
0 30 -3.09017
0 31 -3.09017
0 32 -3.09017
0 33 -3.09017
0 34 -3.09017
0 35 -3.09017
0 36 -3.09017
0 37 -3.09017
0 38 -3.09017
0 39 -3.09017
0 40 -3.09017
0 41 -3.09017
0 42 -3.09017
0 43 -3.09017
0 44 -3.09017
0 45 -3.09017
0 46 -3.09017
0 47 -3.09017
0 48 -3.09017
0 49 -3.09017
0 50 -3.09017
0 51 -3.09017
0 52 -3.09017
0 53 -3.09017
0 54 -3.09017
0 55 -3.09017
0 56 -3.09017
0 57 -3.09017
0 58 -3.09017
0 59 -3.09017
0 60 -3.09017
0 61 -3.09017
0 62 -3.09017
0 63 -3.09017
0 64 -3.09017
0 65 -3.09017
0 66 -3.09017
0 67 -3.09017
0 68 -3.09017
0 69 -3.09017
0 70 -3.09017
0 71 -3.09017
0 72 -3.09017
0 73 -3.09017
0 74 -3.09017
0 75 -3.09017
0 76 -3.09017
0 77 -3.09017
0 78 -3.09017
0 79 -3.09017
0 80 -3.09017
0 81 -3.09017
0 82 -3.09017
0 83 -3.09017
0 84 -3.09017
0 85 -3.09017
0 86 -3.09017
0 87 -3.09017
0 88 -3.09017
0 89 -3.09017
0 90 -3.09017
0 91 -3.09017
0 92 -3.09017
0 93 -3.09017
0 94 -3.09017
0 95 -3.09017
0 96 -3.09017
0 97 -3.09017
0 98 -3.09017
0 99 -3.09017
0 100 -3.09017
0 101 -3.09017
0 102 -3.09017
0 103 -3.09017
0 104 -3.09017
0 105 -3.09017
0 106 -3.09017
0 107 -3.09017
0 108 -3.09017
0 109 -3.09017
0 110 -3.09017
0 111 -3.09017
0 112 -3.09017
0 113 -3.09017
0 114 -3.09017
0 115 -3.09017
0 116 -3.09017
0 117 -3.09017
0 118 -3.09017
0 119 -3.09017
0 120 -3.09017
0 121 -3.09017
0 122 -3.09017
0 123 -3.09017
0 124 -3.09017
0 125 -3.09017
0 126 -3.09017
0 127 -3.09017
0 128 -3.09017
0 129 -3.09017
0 130 -3.09017
0 131 -3.09017
0 132 -3.09017
0 133 -3.09017
0 134 -3.09017
0 135 -3.09017
0 136 -3.09017
0 137 -3.09017
0 138 -3.09017
0 139 -3.09017
0 140 -3.09017
0 141 -3.09017
0 142 -3.09017
0 143 -3.09017
0 144 -3.09017
0 145 -3.09017
0 146 -3.09017
0 147 -3.09017
0 148 -3.09017
0 149 -3.09017
0 150 -3.09017
0 151 -3.09017
0 152 -3.09017
0 153 -3.09017
0 154 -3.09017
0 155 -3.09017
0 156 -3.09017
0 157 -3.09017
0 158 -3.09017
0 159 -3.09017
0 160 -3.09017
0 161 -3.09017
0 162 -3.09017
0 163 -3.09017
0 164 -3.09017
0 165 -3.09017
0 166 -3.09017
0 167 -3.09017
0 168 -3.09017
0 169 -3.09017
0 170 -3.09017
0 171 -3.09017
0 172 -3.09017
0 173 -3.09017
0 174 -3.09017
0 175 -3.09017
0 176 -3.09017
0 177 -3.09017
0 178 -3.09017
0 179 -3.09017
0 180 -3.09017
0 181 -3.09017
0 182 -3.09017
0 183 -3.09017
0 184 -3.09017
0 185 -3.09017
0 186 -3.09017
0 187 -3.09017
0 188 -3.09017
0 189 -3.09017
0 190 -3.09017
0 191 -3.09017
0 192 -3.09017
0 193 -3.09017
0 194 -3.09017
0 195 -3.09017
0 196 -3.09017
0 197 -3.09017
0 198 -3.09017
0 199 -3.09017

1 0 -4.0894
1 1 -4.0894
1 2 -4.0894
1 3 -4.0894
1 4 -4.0894
1 5 -4.0894
1 6 -4.0894
1 7 -4.0894
1 8 -4.0894
1 9 -4.0894
1 10 -4.0894
1 11 -4.0894
1 12 -4.0894
1 13 -4.0894
1 14 -4.0894
1 15 -4.0894
1 16 -4.0894
1 17 -4.0894
1 18 -4.0894
1 19 -4.0894
1 20 -4.0894
1 21 -4.0894
1 22 -4.0894
1 23 -4.0894
1 24 -4.0894
1 25 -4.0894
1 26 -4.0894
1 27 -4.0894
1 28 -4.0894
1 29 -4.0894
1 30 -4.0894
1 31 -4.0894
1 32 -4.0894
1 33 -4.0894
1 34 -4.0894
1 35 -4.0894
1 36 -4.0894
1 37 -4.0894
1 38 -4.0894
1 39 -4.0894
1 40 -4.0894
1 41 -4.0894
1 42 -4.0894
1 43 -4.0894
1 44 -4.0894
1 45 -4.0894
1 46 -4.0894
1 47 -4.0894
1 48 -4.0894
1 49 -4.0894
1 50 -4.0894
1 51 -4.0894
1 52 -4.0894
1 53 -4.0894
1 54 -4.0894
1 55 -4.0894
1 56 -4.0894
1 57 -4.0894
1 58 -4.0894
1 59 -4.0894
1 60 -4.0894
1 61 -4.0894
1 62 -4.0894
1 63 -4.0894
1 64 -4.0894
1 65 -4.0894
1 66 -4.0894
1 67 -4.0894
1 68 -4.0894
1 69 -4.0894
1 70 -4.0894
1 71 -4.0894
1 72 -4.0894
1 73 -4.0894
1 74 -4.0894
1 75 -4.0894
1 76 -4.0894
1 77 -4.0894
1 78 -4.0894
1 79 -4.0894
1 80 -4.0894
1 81 -4.0894
1 82 -4.0894
1 83 -4.0894
1 84 -4.0894
1 85 -4.0894
1 86 -4.0894
1 87 -4.0894
1 88 -4.0894
1 89 -4.0894
1 90 -4.0894
1 91 -4.0894
1 92 -4.0894
1 93 -4.0894
1 94 -4.0894
1 95 -4.0894
1 96 -4.0894
1 97 -4.0894
1 98 -4.0894
1 99 -4.0894
1 100 -4.0894
1 101 -4.0894
1 102 -4.0894
1 103 -4.0894
1 104 -4.0894
1 105 -4.0894
1 106 -4.0894
1 107 -4.0894
1 108 -4.0894
1 109 -4.0894
1 110 -4.0894
1 111 -4.0894
1 112 -4.0894
1 113 -4.0894
1 114 -4.0894
1 115 -4.0894
1 116 -4.0894
1 117 -4.0894
1 118 -4.0894
1 119 -4.0894
1 120 -4.0894
1 121 -4.0894
1 122 -4.0894
1 123 -4.0894
1 124 -4.0894
1 125 -4.0894
1 126 -4.0894
1 127 -4.0894
1 128 -4.0894
1 129 -4.0894
1 130 -4.0894
1 131 -4.0894
1 132 -4.0894
1 133 -4.0894
1 134 -4.0894
1 135 -4.0894
1 136 -4.0894
1 137 -4.0894
1 138 -4.0894
1 139 -4.0894
1 140 -4.0894
1 141 -4.0894
1 142 -4.0894
1 143 -4.0894
1 144 -4.0894
1 145 -4.0894
1 146 -4.0894
1 147 -4.0894
1 148 -4.0894
1 149 -4.0894
1 150 -4.0894
1 151 -4.0894
1 152 -4.0894
1 153 -4.0894
1 154 -4.0894
1 155 -4.0894
1 156 -4.0894
1 157 -4.0894
1 158 -4.0894
1 159 -4.0894
1 160 -4.0894
1 161 -4.0894
1 162 -4.0894
1 163 -4.0894
1 164 -4.0894
1 165 -4.0894
1 166 -4.0894
1 167 -4.0894
1 168 -4.0894
1 169 -4.0894
1 170 -4.0894
1 171 -4.0894
1 172 -4.0894
1 173 -4.0894
1 174 -4.0894
1 175 -4.0894
1 176 -4.0894
1 177 -4.0894
1 178 -4.0894
1 179 -4.0894
1 180 -4.0894
1 181 -4.0894
1 182 -4.0894
1 183 -4.0894
1 184 -4.0894
1 185 -4.0894
1 186 -4.0894
1 187 -4.0894
1 188 -4.0894
1 189 -4.0894
1 190 -4.0894
1 191 -4.0894
1 192 -4.0894
1 193 -4.0894
1 194 -4.0894
1 195 -4.0894
1 196 -4.0894
1 197 -4.0894
1 198 -4.0894
1 199 -4.0894

2 0 -5.548
2 1 -5.548
2 2 -5.548
2 3 -5.548
2 4 -5.548
2 5 -5.548
2 6 -5.548
2 7 -5.548
2 8 -5.548
2 9 -5.548
2 10 -5.548
2 11 -5.548
2 12 -5.548
2 13 -5.548
2 14 -5.548
2 15 -5.548
2 16 -5.548
2 17 -5.548
2 18 -5.548
2 19 -5.548
2 20 -5.548
2 21 -5.548
2 22 -5.548
2 23 -5.548
2 24 -5.548
2 25 -5.548
2 26 -5.548
2 27 -5.548
2 28 -5.548
2 29 -5.548
2 30 -5.548
2 31 -5.548
2 32 -5.548
2 33 -5.548
2 34 -5.548
2 35 -5.548
2 36 -5.548
2 37 -5.548
2 38 -5.548
2 39 -5.548
2 40 -5.548
2 41 -5.548
2 42 -5.548
2 43 -5.548
2 44 -5.548
2 45 -5.548
2 46 -5.548
2 47 -5.548
2 48 -5.548
2 49 -5.548
2 50 -5.548
2 51 -5.548
2 52 -5.548
2 53 -5.548
2 54 -5.548
2 55 -5.548
2 56 -5.548
2 57 -5.548
2 58 -5.548
2 59 -5.548
2 60 -5.548
2 61 -5.548
2 62 -5.548
2 63 -5.548
2 64 -5.548
2 65 -5.548
2 66 -5.548
2 67 -5.548
2 68 -5.548
2 69 -5.548
2 70 -5.548
2 71 -5.548
2 72 -5.548
2 73 -5.548
2 74 -5.548
2 75 -5.548
2 76 -5.548
2 77 -5.548
2 78 -5.548
2 79 -5.548
2 80 -5.548
2 81 -5.548
2 82 -5.548
2 83 -5.548
2 84 -5.548
2 85 -5.548
2 86 -5.548
2 87 -5.548
2 88 -5.548
2 89 -5.548
2 90 -5.548
2 91 -5.548
2 92 -5.548
2 93 -5.548
2 94 -5.548
2 95 -5.548
2 96 -5.548
2 97 -5.548
2 98 -5.548
2 99 -5.548
2 100 -5.548
2 101 -5.548
2 102 -5.548
2 103 -5.548
2 104 -5.548
2 105 -5.548
2 106 -5.548
2 107 -5.548
2 108 -5.548
2 109 -5.548
2 110 -5.548
2 111 -5.548
2 112 -5.548
2 113 -5.548
2 114 -5.548
2 115 -5.548
2 116 -5.548
2 117 -5.548
2 118 -5.548
2 119 -5.548
2 120 -5.548
2 121 -5.548
2 122 -5.548
2 123 -5.548
2 124 -5.548
2 125 -5.548
2 126 -5.548
2 127 -5.548
2 128 -5.548
2 129 -5.548
2 130 -5.548
2 131 -5.548
2 132 -5.548
2 133 -5.548
2 134 -5.548
2 135 -5.548
2 136 -5.548
