3.04	-0.642581
3.05	-0.65067
3.06	-0.658664
3.07	-0.666562
3.08	-0.674364
3.09	-0.68207
3.1	-0.689678
3.11	-0.69719
3.12	-0.704604
3.13	-0.71192
3.14	-0.719138
3.15	-0.726257
3.16	-0.733277
3.17	-0.740199
3.18	-0.74702
3.19	-0.753742
3.2	-0.760364
3.21	-0.766886
3.22	-0.773306
3.23	-0.779626
3.24	-0.785845
3.25	-0.791963
3.26	-0.797978
3.27	-0.803892
3.28	-0.809704
3.29	-0.815413
3.3	-0.821021
3.31	-0.826525
3.32	-0.831926
3.33	-0.837225
3.34	-0.84242
3.35	-0.847512
3.36	-0.8525
3.37	-0.857384
3.38	-0.862165
3.39	-0.866842
3.4	-0.871415
3.41	-0.875883
3.42	-0.880248
3.43	-0.884508
3.44	-0.888663
3.45	-0.892714
3.46	-0.896661
3.47	-0.900503
3.48	-0.90424
3.49	-0.907872
3.5	-0.9114
3.51	-0.914823
3.52	-0.918142
3.53	-0.921355
3.54	-0.924464
3.55	-0.927468
3.56	-0.930367
3.57	-0.933162
3.58	-0.935852
3.59	-0.938437
3.6	-0.940918
3.61	-0.943294
3.62	-0.945566
3.63	-0.947734
3.64	-0.949797
3.65	-0.951756
3.66	-0.953611
3.67	-0.955363
3.68	-0.95701
3.69	-0.958554
3.7	-0.959994
3.71	-0.961331
3.72	-0.962565
3.73	-0.963696
3.74	-0.964724
3.75	-0.965649
3.76	-0.966472
3.77	-0.967192
3.78	-0.967811
3.79	-0.968327
3.8	-0.968742
3.81	-0.969056
3.82	-0.969268
3.83	-0.96938
3.84	-0.969391
3.85	-0.969301
3.86	-0.969111
3.87	-0.968822
3.88	-0.968433
3.89	-0.967945
3.9	-0.967357
3.91	-0.966672
3.92	-0.965887
3.93	-0.965005
3.94	-0.964025
3.95	-0.962948
3.96	-0.961774
3.97	-0.960504
3.98	-0.959137
3.99	-0.957674
4	-0.956116
4.01	-0.954463
4.02	-0.952715
4.03	-0.950873
4.04	-0.948937
4.05	-0.946908
4.06	-0.944785
4.07	-0.94257
4.08	-0.940263
4.09	-0.937864
4.1	-0.935374
4.11	-0.932793
4.12	-0.930121
4.13	-0.92736
4.14	-0.92451
4.15	-0.92157
4.16	-0.918542
4.17	-0.915427
4.18	-0.912224
4.19	-0.908934
4.2	-0.905558
4.21	-0.902096
4.22	-0.898548
4.23	-0.894916
4.24	-0.8912
4.25	-0.8874
4.26	-0.883517
4.27	-0.879552
4.28	-0.875504
4.29	-0.871376
4.3	-0.867166
4.31	-0.862876
4.32	-0.858507
4.33	-0.854059
4.34	-0.849532
4.35	-0.844928
4.36	-0.840246
4.37	-0.835488
4.38	-0.830654
4.39	-0.825745
4.4	-0.820761
4.41	-0.815703
4.42	-0.810572
4.43	-0.805368
4.44	-0.800093
4.45	-0.794745
4.46	-0.789328
4.47	-0.78384
4.48	-0.778283
4.49	-0.772657
4.5	-0.766963
4.51	-0.761203
4.52	-0.755375
4.53	-0.749482
4.54	-0.743524
4.55	-0.737501
4.56	-0.731415
4.57	-0.725265
4.58	-0.719054
4.59	-0.712781
4.6	-0.706447
4.61	-0.700053
4.62	-0.6936
4.63	-0.687088
4.64	-0.680519
4.65	-0.673892
4.66	-0.66721
4.67	-0.660471
4.68	-0.653678
4.69	-0.646831
4.7	-0.639931
4.71	-0.632979
4.72	-0.625975
4.73	-0.618919
4.74	-0.611814
4.75	-0.60466
4.76	-0.597457
4.77	-0.590206
4.78	-0.582909
4.79	-0.575565
4.8	-0.568176
4.81	-0.560743
4.82	-0.553266
4.83	-0.545746
4.84	-0.538184
